movie_id,movie_title,release_date,video_release_date,unknown,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
665,"Man Who Would Be King, The (1975)",01-Jan-1975,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,Stripes (1981),01-Jan-1981,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
667,Devil in a Blue Dress (1995),01-Jan-1995,,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
668,Talking About Sex (1994),01-Jan-1994,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
669,"Howling, The (1981)",01-Jan-1981,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
670,Chasing Amy (1997),01-Jan-1997,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
671,"Blues Brothers, The (1980)",01-Jan-1980,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
672,"Thieves (Voleurs, Les) (1996)",25-Dec-1996,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
673,Switchback (1997),01-Jan-1997,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
674,That Darn Cat! (1965),01-Jan-1965,,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
675,Demolition Man (1993),01-Jan-1993,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
676,Before and After (1996),23-Feb-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
677,Wings of Desire (1987),01-Jan-1987,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
678,Drunks (1995),01-Nov-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
679,"Family Thing, A (1996)",23-Mar-1996,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
680,"Cure, The (1995)",01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
681,"Blue Angel, The (Blaue Engel, Der) (1930)",01-Jan-1930,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
682,Spellbound (1945),01-Jan-1945,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
683,C'est arriv� pr�s de chez vous (1992),01-Jan-1992,,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
684,Warriors of Virtue (1997),02-May-1997,,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
685,Sleeper (1973),01-Jan-1973,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
686,Some Mother's Son (1996),27-Dec-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
687,Boys in Venice (1996),24-Sep-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
688,Dave (1993),01-Jan-1993,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
689,Pinocchio (1940),01-Jan-1940,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,Rumble in the Bronx (1995),23-Feb-1996,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
691,Basic Instinct (1992),01-Jan-1992,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
692,Duoluo tianshi (1995),21-Jan-1998,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
693,Kiss the Girls (1997),01-Jan-1997,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
694,"Adventures of Pinocchio, The (1996)",26-Jul-1996,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,Cyrano de Bergerac (1990),01-Jan-1990,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
696,Welcome to the Dollhouse (1995),24-May-1996,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
697,"Body Snatcher, The (1945)",01-Jan-1945,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
698,Free Willy 2: The Adventure Home (1995),01-Jan-1995,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
699,The Innocent (1994),01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
700,Midnight in the Garden of Good and Evil (1997),01-Jan-1997,,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0
701,Spice World (1997),01-Jan-1997,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
702,Rob Roy (1995),01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
703,Grace of My Heart (1996),13-Sep-1996,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
704,Boy's Life 2 (1997),07-Mar-1997,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
705,Young Guns II (1990),01-Jan-1990,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
706,"Devil's Advocate, The (1997)",01-Jan-1997,,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
707,Scream (1996),20-Dec-1996,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
708,Kicking and Screaming (1995),01-Jan-1995,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
709,Shiloh (1997),23-May-1997,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
710,"Crying Game, The (1992)",01-Jan-1992,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
711,Go Fish (1994),01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
712,Executive Decision (1996),09-Mar-1996,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
713,Falling in Love Again (1980),01-Jan-1980,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
714,Amistad (1997),18-Dec-1997,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
715,"Boys, Les (1997)",01-Jan-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
716,Two Deaths (1995),09-Aug-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
717,"Tango Lesson, The (1997)",01-Jan-1997,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
718,"Whole Wide World, The (1996)",25-Dec-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
719,Pather Panchali (1955),22-Mar-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
720,"Flower of My Secret, The (Flor de mi secreto, La) (1995)",08-Mar-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
721,Meet Wally Sparks (1997),31-Jan-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
722,Barb Wire (1996),03-May-1996,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
723,"Postino, Il (1994)",01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
724,"Quest, The (1996)",26-Apr-1996,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,"Boot, Das (1981)",04-Apr-1997,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
726,Kingpin (1996),12-Jul-1996,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
727,Unzipped (1995),01-Jan-1995,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
728,3 Ninjas: High Noon At Mega Mountain (1998),01-Jan-1997,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,Fear of a Black Hat (1993),01-Jan-1993,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
730,Dream Man (1995),01-Jan-1995,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
731,Andre (1994),01-Jan-1994,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,Unstrung Heroes (1995),01-Jan-1995,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
733,"Flintstones, The (1994)",01-Jan-1994,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
734,"Truth About Cats & Dogs, The (1996)",26-Apr-1996,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
735,"Celluloid Closet, The (1995)",15-Mar-1996,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
736,What's Love Got to Do with It (1993),01-Jan-1993,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
737,Amateur (1994),01-Jan-1994,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
738,Six Degrees of Separation (1993),01-Jan-1993,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
739,Mimic (1997),22-Aug-1997,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
740,Head Above Water (1996),20-Jun-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
741,Mary Reilly (1996),23-Feb-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
742,Old Yeller (1957),01-Jan-1957,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
743,Sling Blade (1996),22-Nov-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
744,"Assignment, The (1997)",01-Jan-1997,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
745,With Honors (1994),01-Jan-1994,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
746,Dead Man Walking (1995),01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
747,Sliver (1993),01-Jan-1993,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
748,In the Name of the Father (1993),01-Jan-1993,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
749,"Ice Storm, The (1997)",01-Jan-1997,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
750,Harold and Maude (1971),01-Jan-1971,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
751,Diabolique (1996),01-Jan-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
752,"Cable Guy, The (1996)",14-Jun-1996,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
753,U.S. Marshalls (1998),10-Mar-1998,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
754,Touch (1997),14-Feb-1997,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
755,"Innocent Sleep, The (1995)",27-Jun-1997,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
756,All Dogs Go to Heaven 2 (1996),29-Mar-1996,,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
757,Indian Summer (1996),01-Jan-1996,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
758,Cold Comfort Farm (1995),23-Apr-1996,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
759,"Underneath, The (1995)",01-Jan-1995,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
760,"Ruling Class, The (1972)",01-Jan-1972,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
761,Twin Town (1997),30-May-1997,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
762,Angel Baby (1995),10-Jan-1997,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
763,GoldenEye (1995),01-Jan-1995,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
764,Private Parts (1997),07-Mar-1997,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
765,"Hunted, The (1995)",01-Jan-1995,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,Cape Fear (1962),01-Jan-1962,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
767,Fried Green Tomatoes (1991),01-Jan-1991,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
768,"Evening Star, The (1996)",25-Dec-1996,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
769,"Remains of the Day, The (1993)",01-Jan-1993,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
770,"Rainmaker, The (1997)",01-Jan-1997,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
771,True Crime (1995),01-Jan-1995,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
772,"Secret of Roan Inish, The (1994)",01-Jan-1994,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
773,Stonewall (1995),26-Jul-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
774,Exotica (1994),01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
775,Wild America (1997),04-Jul-1997,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
776,"Double vie de V�ronique, La (Double Life of Veronique, The) (1991)",01-Jan-1991,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
777,"Walk in the Clouds, A (1995)",01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
778,Sleepless in Seattle (1993),01-Jan-1993,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
779,Dark City (1998),09-Jan-1998,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
780,Pink Floyd - The Wall (1982),01-Jan-1982,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
781,"Little Princess, The (1939)",01-Jan-1939,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
782,"Man Without a Face, The (1993)",01-Jan-1993,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
783,Bob Roberts (1992),01-Jan-1992,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
784,"Scout, The (1994)",01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
785,"Air Up There, The (1994)",01-Jan-1994,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
786,Nell (1994),01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
787,In & Out (1997),19-Sep-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
788,I'm Not Rappaport (1996),13-Nov-1996,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
789,Things to Do in Denver when You're Dead (1995),02-Feb-1996,,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
790,Manon of the Spring (Manon des sources) (1986),01-Jan-1986,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
791,Rebecca (1940),01-Jan-1940,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
792,Around the World in 80 Days (1956),01-Jan-1956,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
793,Dangerous Minds (1995),01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
794,Bean (1997),01-Jan-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
795,Sabrina (1995),01-Jan-1995,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
796,Swimming with Sharks (1995),01-Jan-1995,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
797,"Mask, The (1994)",01-Jan-1994,,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
798,"World of Apu, The (Apur Sansar) (1959)",05-Apr-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
799,"Juror, The (1996)",01-Jan-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
800,"Shawshank Redemption, The (1994)",01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
801,Robin Hood: Men in Tights (1993),01-Jan-1993,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
802,Double Team (1997),04-Apr-1997,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
803,"Apostle, The (1997)",18-Dec-1997,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
804,Dumbo (1941),01-Jan-1941,,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
805,Fluke (1995),01-Jan-1995,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
806,Mrs. Dalloway (1997),01-Jan-1997,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
807,Volcano (1997),25-Apr-1997,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
808,Carried Away (1996),29-Mar-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
809,Jane Eyre (1996),05-Apr-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
810,B*A*P*S (1997),28-Mar-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
811,Beat the Devil (1954),01-Jan-1954,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
812,Heat (1995),01-Jan-1995,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
813,Life with Mikey (1993),01-Jan-1993,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
814,Akira (1988),01-Jan-1988,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
815,Made in America (1993),01-Jan-1993,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
816,"Fish Called Wanda, A (1988)",01-Jan-1988,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
817,"Funeral, The (1996)",25-Oct-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
818,Heavenly Creatures (1994),01-Jan-1994,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
819,Miracle on 34th Street (1994),01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
820,Ponette (1996),23-May-1997,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
821,"Run of the Country, The (1995)",01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
822,Higher Learning (1995),01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
823,"Smile Like Yours, A (1997)",01-Jan-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
824,"Bridge on the River Kwai, The (1957)",01-Jan-1957,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
825,"Quick and the Dead, The (1995)",01-Jan-1995,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
826,"Perfect World, A (1993)",01-Jan-1993,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
827,Set It Off (1996),25-Sep-1996,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
828,Primal Fear (1996),30-Mar-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
829,"Great Escape, The (1963)",01-Jan-1963,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
830,Deceiver (1997),01-Jan-1997,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
831,Meet Me in St. Louis (1944),01-Jan-1944,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
832,"Manchurian Candidate, The (1962)",01-Jan-1962,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
833,Passion Fish (1992),01-Jan-1992,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
834,Three Colors: Blue (1993),01-Jan-1993,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
835,"Secret Garden, The (1993)",01-Jan-1993,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
836,Pete's Dragon (1977),01-Jan-1977,,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
837,Young Frankenstein (1974),01-Jan-1974,,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
838,East of Eden (1955),01-Jan-1955,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
839,"Old Man and the Sea, The (1958)",01-Jan-1958,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
840,"Perez Family, The (1995)",01-Jan-1995,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
841,"Sexual Life of the Belgians, The (1994)",01-Jan-1994,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
842,Bullets Over Broadway (1994),01-Jan-1994,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
843,Crooklyn (1994),01-Jan-1994,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
844,Bogus (1996),06-Sep-1996,,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
845,"Return of the Pink Panther, The (1974)",01-Jan-1974,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
846,Hotel de Love (1996),07-Feb-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
847,Gandhi (1982),01-Jan-1982,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
848,Flubber (1997),01-Jan-1997,,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
849,Curdled (1996),27-Sep-1996,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
850,Men in Black (1997),04-Jul-1997,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
851,"Streetcar Named Desire, A (1951)",01-Jan-1951,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
852,"Age of Innocence, The (1993)",01-Jan-1993,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
853,Jaws 3-D (1983),01-Jan-1983,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
854,Arsenic and Old Lace (1944),01-Jan-1944,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
855,"Prophecy, The (1995)",01-Jan-1995,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
856,Albino Alligator (1996),17-Jan-1997,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
857,Fools Rush In (1997),14-Feb-1997,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
858,Ulee's Gold (1997),01-Jan-1997,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
859,Muppet Treasure Island (1996),16-Feb-1996,,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
860,Herbie Rides Again (1974),01-Jan-1974,,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
861,Amityville II: The Possession (1982),01-Jan-1982,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
862,My Family (1995),01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
863,"Adventures of Priscilla, Queen of the Desert, The (1994)",01-Jan-1994,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
864,My Crazy Life (Mi vida loca) (1993),01-Jan-1993,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
865,Of Love and Shadows (1994),10-May-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
866,Mouse Hunt (1997),01-Jan-1997,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
867,Mixed Nuts (1994),01-Jan-1994,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
868,"Stupids, The (1996)",30-Aug-1996,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
869,Robert A. Heinlein's The Puppet Masters (1994),01-Jan-1994,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
870,"Stars Fell on Henrietta, The (1995)",01-Jan-1995,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
871,Nothing to Lose (1994),16-Aug-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
872,Love and Other Catastrophes (1996),28-Mar-1997,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
873,Year of the Horse (1997),01-Jan-1997,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
874,Country Life (1994),01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
875,"Show, The (1995)",01-Jan-1995,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
876,Timecop (1994),01-Jan-1994,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
877,Eve's Bayou (1997),01-Jan-1997,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
878,Starship Troopers (1997),01-Jan-1997,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
879,Fresh (1994),01-Jan-1994,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
880,"Secret Agent, The (1996)",08-Nov-1996,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
881,Striking Distance (1993),01-Jan-1993,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,Snow White and the Seven Dwarfs (1937),01-Jan-1937,,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
883,Local Hero (1983),01-Jan-1983,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
884,Duck Soup (1933),01-Jan-1933,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
885,Cutthroat Island (1995),01-Jan-1995,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
886,Anastasia (1997),01-Jan-1997,,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
